,I1_low_value,iHigh,V1_low_value,V2_low_value,V_high_filt,duty_cycle,power_p,power_q,Vq_net,Vnet,Vond,Id,Iq,Ialpha,Ibeta,Vd_ond,Vq_ond
896,0.8698266744613647,0.2725292444229126,25.11579704284668,14.049826622009277,39.47633743286133,0.675818681716919,-0.14511790871620178,-8.634764671325684,-0.0009160817135125399,-7.652092933654785,14.065497398376465,-0.016078364104032516,0.9595975875854492,0.887340247631073,-0.36570098996162415,1.6378227472305298,16.02865982055664
897,0.8974176645278931,0.27777087688446045,25.296205520629883,13.823864936828613,39.47639083862305,0.6842826008796692,-0.290437251329422,-8.622992515563965,-0.0006780389812774956,-6.084935665130615,14.742608070373535,-0.03224113956093788,0.9583026170730591,0.9215724468231201,-0.2648055851459503,1.6377403736114502,16.02876091003418
898,0.9857088923454285,0.3563954830169678,25.56682014465332,13.50751781463623,39.47566604614258,0.6911139488220215,0.5710451006889343,-8.86415958404541,-0.00039214547723531723,-4.463669776916504,15.289118766784668,0.0634828582406044,0.9850905537605286,0.9477253556251526,-0.2761661410331726,1.6376270055770874,16.02886199951172
899,1.0022634267807007,0.38784533739089966,25.70212745666504,13.281556129455566,39.47539138793945,0.6962466835975647,0.4658677875995636,-8.84289264678955,-0.00015907359193079174,-2.8028602600097656,15.69973373413086,0.051782362163066864,0.9827441573143005,0.9686400890350342,-0.1738549768924713,1.637396216392517,16.028932571411133
900,1.0740001201629639,0.4140535295009613,25.70212745666504,13.371940612792969,39.47508239746094,0.6996361613273621,1.3118079900741577,-8.875029563903809,0.000103404549008701,-1.117171049118042,15.970893859863281,0.14578334987163544,0.9863356947898865,0.9814136624336243,-0.175998717546463,1.6371214389801025,16.029008865356445
901,1.0188180208206177,0.4874364733695984,25.972742080688477,13.145978927612305,39.475013732910156,0.7012566924095154,0.47111794352531433,-8.798666000366211,0.0003883930912707001,0.5784577131271362,16.100536346435547,0.052337128669023514,0.9778510332107544,0.9792118072509766,0.0098605090752244,1.637172818183899,16.029104232788086
902,0.947081446647644,0.3406705856323242,25.972742080688477,13.100787162780762,39.47551727294922,0.7010893821716309,-0.5059630274772644,-8.917607307434082,0.0006874996470287442,2.2689387798309326,16.087148666381836,-0.05626927316188812,0.9910774827003479,0.9699323773384094,0.21130575239658356,1.6371525526046753,16.029170989990234
903,0.9415632486343384,0.39832860231399536,25.79233169555664,13.145978927612305,39.475120544433594,0.6991347074508667,-0.35189932584762573,-8.933324813842773,0.001002427190542221,3.9393365383148193,15.930777549743652,-0.0391651950776577,0.9928423762321472,0.9517252445220947,0.285527765750885,1.6371190547943115,16.02924346923828
904,0.9581178426742554,0.39832860231399536,25.882537841796875,13.145978927612305,39.47529220581055,0.6954156756401062,0.2651441991329193,-8.727104187011719,0.001357622561044991,5.574651718139648,15.633255004882812,0.029395096004009247,0.9699373841285706,0.9223485589027405,0.3015628159046173,1.6371991634368896,16.02931022644043
905,0.8256810903549194,0.37736204266548157,25.882537841796875,13.371940612792969,39.47549057006836,0.6899617910385132,-1.0677287578582764,-9.290614128112793,0.0017081594560295343,7.1605448722839355,15.196941375732422,-0.118766650557518,1.032558560371399,0.8833274841308594,0.547749936580658,1.6373827457427979,16.02931785583496
906,0.7925718426704407,0.3616371154785156,25.611923217773438,13.462326049804688,39.475059509277344,0.6828180551528931,-0.9016320109367371,-9.299159049987793,0.00197627698071301,8.683015823364258,14.625447273254395,-0.10032304376363754,1.0335197448730469,0.8380903601646423,0.6130841970443726,1.6374601125717163,16.02936553955078
907,0.8422356843948364,0.335428923368454,25.160898208618164,13.959442138671875,39.47543716430664,0.6740543842315674,0.36273834109306335,-8.471466064453125,0.0023040103260427713,10.128158569335938,13.92435359954834,0.040195122361183167,0.9415457844734192,0.7849743366241455,0.5215027332305908,1.6375396251678467,16.029441833496094
908,0.737389862537384,0.29873746633529663,24.845182418823242,14.275788307189941,39.47551727294922,0.6637463569641113,-0.18661950528621674,-8.815178871154785,0.0026272113900631666,11.483505249023438,13.099710464477539,-0.020884279161691666,0.9797323942184448,0.7205937504768372,0.6641266345977783,1.637816071510315,16.029369354248047
909,0.6490986943244934,0.20962956547737122,24.439260482788086,14.818096160888672,39.47560119628906,0.6519806385040283,-0.4383118748664856,-9.074238777160645,0.002627398120239377,12.737115859985352,12.158448219299316,-0.04886191710829735,1.0085179805755615,0.6541719436645508,0.769149661064148,1.6379305124282837,16.029422760009766
